pre-flop
4,0,1,13,3,6,3,11,3,0,0,0,0,4,3,6,0,496,0
turn
204,0,2,13,3,6,3,11,3,4,0,0,0,4,3,6,0,396,0
river
404,0,3,13,3,6,3,11,3,4,0,5,2,4,3,6,0,296,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,7,1,11,2,799,0
flop
4,0,1,13,2,5,3,14,3,0,0,0,0,7,1,11,2,798,0
turn
4,0,2,13,2,5,3,14,3,6,3,0,0,7,1,11,2,798,0
river
4,0,3,13,2,5,3,14,3,6,3,2,0,7,1,11,2,798,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,14,3,5,3,796,0
flop
4,0,1,3,1,2,2,8,0,0,0,0,0,14,3,5,3,796,0
turn
4,0,2,3,1,2,2,8,0,12,3,0,0,14,3,5,3,796,0
river
4,0,3,3,1,2,2,8,0,12,3,13,2,14,3,5,3,796,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,8,1,10,1,795,0
flop
4,0,1,7,1,12,2,5,2,0,0,0,0,8,1,10,1,794,0
turn
4,0,2,7,1,12,2,5,2,8,3,0,0,8,1,10,1,794,0
river
204,0,3,7,1,12,2,5,2,8,3,9,3,8,1,10,1,694,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,592,0
flop
4,0,1,13,3,9,3,3,2,0,0,0,0,2,1,5,2,592,0
turn
4,0,2,13,3,9,3,3,2,12,3,0,0,2,1,5,2,592,0
river
4,0,3,13,3,9,3,3,2,12,3,7,0,2,1,5,2,592,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,591,0
flop
4,0,1,5,1,6,0,2,2,0,0,0,0,10,0,13,0,590,0
turn
4,0,2,5,1,6,0,2,2,10,2,0,0,10,0,13,0,590,0
river
204,0,3,5,1,6,0,2,2,10,2,9,3,10,0,13,0,490,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,10,3,2,3,792,0
flop
4,0,1,3,3,13,3,11,1,0,0,0,0,10,3,2,3,792,0
turn
4,0,2,3,3,13,3,11,1,6,3,0,0,10,3,2,3,792,0
river
204,0,3,3,3,13,3,11,1,6,3,10,2,10,3,2,3,692,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,12,2,3,2,995,0
flop
4,0,1,2,3,3,0,3,1,0,0,0,0,12,2,3,2,994,0
turn
204,0,2,2,3,3,0,3,1,5,3,0,0,12,2,3,2,894,0
river
404,0,3,2,3,3,0,3,1,5,3,8,1,12,2,3,2,794,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,14,2,1296,0
flop
4,0,1,10,3,8,2,5,1,0,0,0,0,3,0,14,2,1296,0
turn
4,0,2,10,3,8,2,5,1,11,0,0,0,3,0,14,2,1296,0
river
4,0,3,10,3,8,2,5,1,11,0,8,1,3,0,14,2,1296,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,7,0,14,3,1195,0
flop
4,0,1,3,2,4,0,13,0,0,0,0,0,7,0,14,3,1194,0
turn
4,0,2,3,2,4,0,13,0,3,0,0,0,7,0,14,3,1194,0
river
204,0,3,3,2,4,0,13,0,3,0,14,2,7,0,14,3,1094,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,12,1,11,0,1396,0
flop
4,0,1,6,3,7,0,4,1,0,0,0,0,12,1,11,0,1396,0
turn
104,100,2,6,3,7,0,4,1,7,3,0,0,12,1,11,0,1396,0
river
304,100,3,6,3,7,0,4,1,7,3,4,3,12,1,11,0,1296,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,13,2,11,0,1195,0
flop
4,0,1,14,3,10,0,2,0,0,0,0,0,13,2,11,0,1194,0
turn
4,0,2,14,3,10,0,2,0,13,1,0,0,13,2,11,0,1194,0
river
204,0,3,14,3,10,0,2,0,13,1,5,1,13,2,11,0,1094,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,11,0,3,1,1396,0
flop
4,0,1,10,0,3,2,3,3,0,0,0,0,11,0,3,1,1396,0
turn
204,0,2,10,0,3,2,3,3,8,0,0,0,11,0,3,1,1296,0
river
404,0,3,10,0,3,2,3,3,8,0,5,2,11,0,3,1,1196,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,3,7,3,1699,0
flop
4,0,1,6,1,13,0,4,0,0,0,0,0,10,3,7,3,1698,0
turn
4,0,2,6,1,13,0,4,0,6,2,0,0,10,3,7,3,1698,0
river
204,0,3,6,1,13,0,4,0,6,2,4,2,10,3,7,3,1598,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,4,2,5,2,1698,0
flop
4,0,1,9,2,7,2,9,3,0,0,0,0,4,2,5,2,1698,0
turn
204,0,2,9,2,7,2,9,3,10,0,0,0,4,2,5,2,1598,0
river
404,0,3,9,2,7,2,9,3,10,0,13,0,4,2,5,2,1498,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,14,3,4,1,1397,0
flop
4,0,1,13,0,10,1,6,2,0,0,0,0,14,3,4,1,1396,0
turn
4,0,2,13,0,10,1,6,2,7,1,0,0,14,3,4,1,1396,0
river
4,0,3,13,0,10,1,6,2,7,1,12,3,14,3,4,1,1396,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,10,3,4,3,1398,0
flop
4,0,1,8,3,3,3,3,0,0,0,0,0,10,3,4,3,1398,0
turn
204,0,2,8,3,3,3,3,0,11,2,0,0,10,3,4,3,1298,0
river
404,0,3,8,3,3,3,3,0,11,2,3,1,10,3,4,3,1198,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,14,2,1399,0
flop
4,0,1,12,3,7,3,2,0,0,0,0,0,3,1,14,2,1398,0
turn
4,0,2,12,3,7,3,2,0,13,1,0,0,3,1,14,2,1398,0
river
4,0,3,12,3,7,3,2,0,13,1,3,2,3,1,14,2,1398,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1500,0
flop
4,0,1,13,1,14,1,9,3,0,0,0,0,4,0,7,0,1500,0
turn
4,0,2,13,1,14,1,9,3,11,3,0,0,4,0,7,0,1500,0
river
4,0,3,13,1,14,1,9,3,11,3,13,0,4,0,7,0,1500,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1,1501,0
flop
4,0,1,10,3,6,0,14,2,0,0,0,0,4,2,4,1,1500,0
turn
204,0,2,10,3,6,0,14,2,12,0,0,0,4,2,4,1,1400,0
river
404,0,3,10,3,6,0,14,2,12,0,5,3,4,2,4,1,1300,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,14,3,1802,0
flop
4,0,1,2,1,12,1,11,0,0,0,0,0,5,1,14,3,1802,0
turn
4,0,2,2,1,12,1,11,0,10,3,0,0,5,1,14,3,1802,0
river
4,0,3,2,1,12,1,11,0,10,3,4,1,5,1,14,3,1802,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,9,3,2,1,1805,0
flop
4,0,1,9,0,2,3,14,1,0,0,0,0,9,3,2,1,1804,0
turn
204,0,2,9,0,2,3,14,1,9,1,0,0,9,3,2,1,1704,0
river
396,0,3,9,0,2,3,14,1,9,1,7,1,9,3,2,1,1604,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,8,3,10,3,999,0
flop
4,0,1,6,3,2,1,9,2,0,0,0,0,8,3,10,3,998,0
turn
4,0,2,6,3,2,1,9,2,12,0,0,0,8,3,10,3,998,0
river
4,0,3,6,3,2,1,9,2,12,0,6,2,8,3,10,3,998,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,896,0
flop
4,0,1,9,1,2,3,3,1,0,0,0,0,5,2,2,2,896,0
turn
204,0,2,9,1,2,3,3,1,10,1,0,0,5,2,2,2,796,0
river
404,0,3,9,1,2,3,3,1,10,1,11,1,5,2,2,2,696,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,9,0,8,1,595,0
flop
4,0,1,12,0,2,3,4,0,0,0,0,0,9,0,8,1,594,0
turn
4,0,2,12,0,2,3,4,0,7,1,0,0,9,0,8,1,594,0
river
4,0,3,12,0,2,3,4,0,7,1,12,3,9,0,8,1,594,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,7,3,492,0
flop
4,0,1,6,2,2,0,12,3,0,0,0,0,2,2,7,3,492,0
turn
204,0,2,6,2,2,0,12,3,3,2,0,0,2,2,7,3,392,0
river
404,0,3,6,2,2,0,12,3,3,2,10,3,2,2,7,3,292,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,191,0
flop
4,0,1,3,2,8,3,4,3,0,0,0,0,2,1,8,0,190,0
turn
204,0,2,3,2,8,3,4,3,9,0,0,0,2,1,8,0,90,0
river
394,0,3,3,2,8,3,4,3,9,0,14,3,2,1,8,0,0,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,3,2,10,2,999,0
flop
4,0,1,13,2,12,1,11,2,0,0,0,0,3,2,10,2,998,0
turn
4,0,2,13,2,12,1,11,2,3,0,0,0,3,2,10,2,998,0
river
204,0,3,13,2,12,1,11,2,3,0,8,3,3,2,10,2,898,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,796,0
flop
4,0,1,4,1,8,0,4,3,0,0,0,0,2,0,12,0,796,0
turn
204,0,2,4,1,8,0,4,3,11,1,0,0,2,0,12,0,696,0
river
404,0,3,4,1,8,0,4,3,11,1,12,2,2,0,12,0,596,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1099,0
flop
4,0,1,5,2,9,3,6,1,0,0,0,0,3,1,5,1,1098,0
turn
204,0,2,5,2,9,3,6,1,10,3,0,0,3,1,5,1,998,0
river
404,0,3,5,2,9,3,6,1,10,3,4,0,3,1,5,1,898,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,796,0
flop
4,0,1,14,1,7,2,13,2,0,0,0,0,9,3,6,0,796,0
turn
4,0,2,14,1,7,2,13,2,5,3,0,0,9,3,6,0,796,0
river
4,0,3,14,1,7,2,13,2,5,3,5,1,9,3,6,0,796,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,899,0
flop
4,0,1,13,3,6,2,6,1,0,0,0,0,8,0,4,3,898,0
turn
204,0,2,13,3,6,2,6,1,7,2,0,0,8,0,4,3,798,0
river
404,0,3,13,3,6,2,6,1,7,2,2,3,8,0,4,3,698,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,12,1,11,2,596,0
flop
4,0,1,2,1,9,3,4,2,0,0,0,0,12,1,11,2,596,0
turn
4,0,2,2,1,9,3,4,2,10,3,0,0,12,1,11,2,596,0
river
4,0,3,2,1,9,3,4,2,10,3,14,1,12,1,11,2,596,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,595,0
flop
4,0,1,9,1,6,3,6,2,0,0,0,0,3,3,11,0,594,0
turn
204,0,2,9,1,6,3,6,2,14,3,0,0,3,3,11,0,494,0
river
404,0,3,9,1,6,3,6,2,14,3,7,3,3,3,11,0,394,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,11,2,10,0,292,0
flop
4,0,1,12,2,4,3,14,1,0,0,0,0,11,2,10,0,292,0
turn
4,0,2,12,2,4,3,14,1,7,1,0,0,11,2,10,0,292,0
river
4,0,3,12,2,4,3,14,1,7,1,5,2,11,2,10,0,292,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,14,1,8,1,291,0
flop
4,0,1,13,3,5,1,9,3,0,0,0,0,14,1,8,1,290,0
turn
4,0,2,13,3,5,1,9,3,6,1,0,0,14,1,8,1,290,0
river
4,0,3,13,3,5,1,9,3,6,1,5,3,14,1,8,1,290,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,9,0,3,1,188,0
flop
4,0,1,13,2,4,0,7,2,0,0,0,0,9,0,3,1,188,0
turn
4,0,2,13,2,4,0,7,2,6,1,0,0,9,0,3,1,188,0
river
4,0,3,13,2,4,0,7,2,6,1,12,1,9,0,3,1,188,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,187,0
flop
4,0,1,7,1,6,0,11,3,0,0,0,0,9,0,14,0,186,0
turn
4,0,2,7,1,6,0,11,3,3,3,0,0,9,0,14,0,186,0
river
4,0,3,7,1,6,0,11,3,3,3,4,2,9,0,14,0,186,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,6,2,6,1,188,0
flop
4,0,1,13,3,12,1,4,0,0,0,0,0,6,2,6,1,188,0
turn
204,0,2,13,3,12,1,4,0,3,1,0,0,6,2,6,1,88,0
river
392,0,3,13,3,12,1,4,0,3,1,12,3,6,2,6,1,0,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,12,3,491,0
flop
4,0,1,14,2,14,0,6,2,0,0,0,0,10,0,12,3,490,0
turn
204,0,2,14,2,14,0,6,2,3,3,0,0,10,0,12,3,390,0
river
404,0,3,14,2,14,0,6,2,3,3,11,0,10,0,12,3,290,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,2,3,8,2,792,0
flop
4,0,1,7,0,9,3,9,2,0,0,0,0,2,3,8,2,792,0
turn
204,0,2,7,0,9,3,9,2,8,0,0,0,2,3,8,2,692,0
river
404,0,3,7,0,9,3,9,2,8,0,13,3,2,3,8,2,592,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,1095,0
flop
4,0,1,14,3,6,1,3,0,0,0,0,0,14,0,10,0,1094,0
turn
204,0,2,14,3,6,1,3,0,7,3,0,0,14,0,10,0,994,0
river
404,0,3,14,3,6,1,3,0,7,3,12,1,14,0,10,0,894,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1396,0
flop
4,0,1,7,0,13,1,6,0,0,0,0,0,5,1,4,3,1396,0
turn
4,0,2,7,0,13,1,6,0,6,3,0,0,5,1,4,3,1396,0
river
204,0,3,7,0,13,1,6,0,6,3,12,1,5,1,4,3,1296,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,1195,0
flop
4,0,1,14,3,11,0,14,2,0,0,0,0,10,2,9,1,1194,0
turn
204,0,2,14,3,11,0,14,2,7,3,0,0,10,2,9,1,1094,0
river
404,0,3,14,3,11,0,14,2,7,3,10,1,10,2,9,1,994,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,13,1,1496,0
flop
4,0,1,7,2,10,0,2,3,0,0,0,0,4,0,13,1,1496,0
turn
4,0,2,7,2,10,0,2,3,10,1,0,0,4,0,13,1,1496,0
river
204,0,3,7,2,10,0,2,3,10,1,7,0,4,0,13,1,1396,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,13,3,11,0,1699,0
flop
4,0,1,5,0,9,0,6,3,0,0,0,0,13,3,11,0,1698,0
turn
4,0,2,5,0,9,0,6,3,6,2,0,0,13,3,11,0,1698,0
river
204,0,3,5,0,9,0,6,3,6,2,7,0,13,3,11,0,1598,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,3,3,10,2,1496,0
flop
4,0,1,2,0,6,1,6,3,0,0,0,0,3,3,10,2,1496,0
turn
204,0,2,2,0,6,1,6,3,6,2,0,0,3,3,10,2,1396,0
river
404,0,3,2,0,6,1,6,3,6,2,11,3,3,3,10,2,1296,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,7,2,13,2,1195,0
flop
4,0,1,6,2,8,0,5,3,0,0,0,0,7,2,13,2,1194,0
turn
4,0,2,6,2,8,0,5,3,9,3,0,0,7,2,13,2,1194,0
river
204,0,3,6,2,8,0,5,3,9,3,8,1,7,2,13,2,1094,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,1396,0
flop
4,0,1,2,1,9,1,10,2,0,0,0,0,7,3,2,0,1396,0
turn
204,0,2,2,1,9,1,10,2,13,1,0,0,7,3,2,0,1296,0
river
404,0,3,2,1,9,1,10,2,13,1,4,2,7,3,2,0,1196,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,7,2,1397,0
flop
4,0,1,5,2,4,3,14,2,0,0,0,0,3,1,7,2,1396,0
turn
4,0,2,5,2,4,3,14,2,9,1,0,0,3,1,7,2,1396,0
river
4,0,3,5,2,4,3,14,2,9,1,10,3,3,1,7,2,1396,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,1394,0
flop
4,0,1,2,2,8,2,6,2,0,0,0,0,6,0,6,3,1394,0
turn
204,0,2,2,2,8,2,6,2,3,0,0,0,6,0,6,3,1294,0
river
404,0,3,2,2,8,2,6,2,3,0,14,2,6,0,6,3,1194,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,1697,0
flop
4,0,1,6,0,13,3,8,2,0,0,0,0,2,0,11,0,1696,0
turn
4,0,2,6,0,13,3,8,2,12,0,0,0,2,0,11,0,1696,0
river
4,0,3,6,0,13,3,8,2,12,0,4,0,2,0,11,0,1696,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,1798,0
flop
4,0,1,5,2,6,1,14,0,0,0,0,0,12,0,9,0,1798,0
turn
4,0,2,5,2,6,1,14,0,6,0,0,0,12,0,9,0,1798,0
river
204,0,3,5,2,6,1,14,0,6,0,7,3,12,0,9,0,1698,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,1,11,0,2001,0
flop
4,0,1,11,1,3,2,2,1,0,0,0,0,5,1,11,0,2000,0
turn
204,0,2,11,1,3,2,2,1,11,3,0,0,5,1,11,0,1900,0
river
312,0,3,11,1,3,2,2,1,11,3,4,1,5,1,11,0,1800,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,999,0
flop
4,0,1,5,1,6,2,8,2,0,0,0,0,12,1,2,0,998,0
turn
4,0,2,5,1,6,2,8,2,4,1,0,0,12,1,2,0,998,0
river
4,0,3,5,1,6,2,8,2,4,1,2,1,12,1,2,0,998,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,13,3,9,3,896,0
flop
4,0,1,12,2,4,1,7,3,0,0,0,0,13,3,9,3,896,0
turn
4,0,2,12,2,4,1,7,3,5,1,0,0,13,3,9,3,896,0
river
4,0,3,12,2,4,1,7,3,5,1,2,1,13,3,9,3,896,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,9,1,895,0
flop
4,0,1,3,0,2,3,6,0,0,0,0,0,4,2,9,1,894,0
turn
4,0,2,3,0,2,3,6,0,13,2,0,0,4,2,9,1,894,0
river
4,0,3,3,0,2,3,6,0,13,2,7,3,4,2,9,1,894,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,14,3,13,3,892,0
flop
4,0,1,12,1,6,2,2,2,0,0,0,0,14,3,13,3,892,0
turn
4,0,2,12,1,6,2,2,2,12,0,0,0,14,3,13,3,892,0
river
204,0,3,12,1,6,2,2,2,12,0,13,0,14,3,13,3,792,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,14,1,8,0,1095,0
flop
4,0,1,6,0,2,1,4,2,0,0,0,0,14,1,8,0,1094,0
turn
4,0,2,6,0,2,1,4,2,14,3,0,0,14,1,8,0,1094,0
river
204,0,3,6,0,2,1,4,2,14,3,2,0,14,1,8,0,994,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1296,0
flop
4,0,1,5,2,4,2,2,3,0,0,0,0,2,0,4,1,1296,0
turn
204,0,2,5,2,4,2,2,3,12,2,0,0,2,0,4,1,1196,0
river
404,0,3,5,2,4,2,2,3,12,2,9,0,2,0,4,1,1096,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,3,9,1,1599,0
flop
4,0,1,7,2,8,2,9,0,0,0,0,0,2,3,9,1,1598,0
turn
204,0,2,7,2,8,2,9,0,3,1,0,0,2,3,9,1,1498,0
river
404,0,3,7,2,8,2,9,0,3,1,6,3,2,3,9,1,1398,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,14,1,13,0,1296,0
flop
4,0,1,7,2,13,3,3,2,0,0,0,0,14,1,13,0,1296,0
turn
204,0,2,7,2,13,3,3,2,10,3,0,0,14,1,13,0,1196,0
river
404,0,3,7,2,13,3,3,2,10,3,10,1,14,1,13,0,1096,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1599,0
flop
4,0,1,9,2,4,2,7,3,0,0,0,0,2,1,3,3,1598,0
turn
4,0,2,9,2,4,2,7,3,10,2,0,0,2,1,3,3,1598,0
river
