4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,999,0
flop
4,0,1,2,0,3,1,4,2,0,0,0,0,5,0,10,3,998,0
turn
4,0,2,2,0,3,1,4,2,5,3,0,0,5,0,10,3,998,0
river
204,0,3,2,0,3,1,4,2,5,3,7,0,5,0,10,3,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,999,0
flop
4,0,1,4,0,5,0,13,2,0,0,0,0,2,0,3,0,998,0
turn
4,0,2,4,0,5,0,13,2,7,0,0,0,2,0,3,0,998,0
river
204,0,3,4,0,5,0,13,2,7,0,10,2,2,0,3,0,898,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,14,1,8,2,999,0
flop
4,0,1,14,0,6,3,4,3,0,0,0,0,14,1,8,2,998,0
turn
204,0,2,14,0,6,3,4,3,5,0,0,0,14,1,8,2,898,0
river
404,0,3,14,0,6,3,4,3,5,0,10,2,14,1,8,2,798,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,2,3,12,3,1300,0
flop
4,0,1,7,2,2,0,10,2,0,0,0,0,2,3,12,3,1300,0
turn
204,0,2,7,2,2,0,10,2,3,3,0,0,2,3,12,3,1200,0
river
404,0,3,7,2,2,0,10,2,3,3,4,0,2,3,12,3,1100,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,999,0
flop
4,0,1,5,1,6,1,11,0,0,0,0,0,11,2,2,0,998,0
turn
204,0,2,5,1,6,1,11,0,4,3,0,0,11,2,2,0,898,0
river
404,0,3,5,1,6,1,11,0,4,3,14,3,11,2,2,0,798,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,11,1,1300,0
flop
4,0,1,14,3,8,3,7,0,0,0,0,0,4,0,11,1,1300,0
turn
4,0,2,14,3,8,3,7,0,14,2,0,0,4,0,11,1,1300,0
river
304,100,3,14,3,8,3,7,0,14,2,14,0,4,0,11,1,1200,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,7,3,6,1,1099,0
flop
4,0,1,5,0,8,3,4,1,0,0,0,0,7,3,6,1,1098,0
turn
204,0,2,5,0,8,3,4,1,9,1,0,0,7,3,6,1,998,0
river
404,0,3,5,0,8,3,4,1,9,1,11,1,7,3,6,1,898,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,5,3,11,1,1400,0
flop
4,0,1,2,1,8,1,12,3,0,0,0,0,5,3,11,1,1400,0
turn
4,0,2,2,1,8,1,12,3,10,1,0,0,5,3,11,1,1400,0
river
4,0,3,2,1,8,1,12,3,10,1,11,2,5,3,11,1,1400,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,13,3,13,2,1401,0
flop
4,0,1,12,1,3,2,5,1,0,0,0,0,13,3,13,2,1400,0
turn
204,0,2,12,1,3,2,5,1,14,1,0,0,13,3,13,2,1300,0
river
404,0,3,12,1,3,2,5,1,14,1,10,3,13,3,13,2,1200,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,13,2,13,0,1098,0
flop
4,0,1,7,0,9,2,9,3,0,0,0,0,13,2,13,0,1098,0
turn
204,0,2,7,0,9,2,9,3,13,3,0,0,13,2,13,0,998,0
river
404,0,3,7,0,9,2,9,3,13,3,14,1,13,2,13,0,898,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,13,2,9,2,1401,0
flop
4,0,1,12,3,13,0,5,1,0,0,0,0,13,2,9,2,1400,0
turn
204,0,2,12,3,13,0,5,1,7,2,0,0,13,2,9,2,1300,0
river
404,0,3,12,3,13,0,5,1,7,2,8,0,13,2,9,2,1200,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,1702,0
flop
4,0,1,6,0,7,3,8,2,0,0,0,0,12,2,2,2,1702,0
turn
4,0,2,6,0,7,3,8,2,14,2,0,0,12,2,2,2,1702,0
river
4,0,3,6,0,7,3,8,2,14,2,6,3,12,2,2,2,1702,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,1601,0
flop
4,0,1,6,2,6,0,7,0,0,0,0,0,4,0,13,0,1600,0
turn
204,0,2,6,2,6,0,7,0,4,2,0,0,4,0,13,0,1500,0
river
404,0,3,6,2,6,0,7,0,4,2,5,2,4,0,13,0,1400,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,3,1,11,2,1298,0
flop
4,0,1,14,1,8,1,12,1,0,0,0,0,3,1,11,2,1298,0
turn
4,0,2,14,1,8,1,12,1,6,0,0,0,3,1,11,2,1298,0
river
4,0,3,14,1,8,1,12,1,6,0,13,2,3,1,11,2,1298,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,3,9,0,1297,0
flop
4,0,1,3,0,9,1,10,2,0,0,0,0,10,3,9,0,1296,0
turn
204,0,2,3,0,9,1,10,2,13,1,0,0,10,3,9,0,1196,0
river
404,0,3,3,0,9,1,10,2,13,1,6,1,10,3,9,0,1096,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,7,3,14,1,994,0
flop
4,0,1,13,2,12,3,11,1,0,0,0,0,7,3,14,1,994,0
turn
4,0,2,13,2,12,3,11,1,3,3,0,0,7,3,14,1,994,0
river
4,0,3,13,2,12,3,11,1,3,3,13,1,7,3,14,1,994,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,893,0
flop
4,0,1,11,0,8,2,7,1,0,0,0,0,12,1,4,0,892,0
turn
4,0,2,11,0,8,2,7,1,12,0,0,0,12,1,4,0,892,0
river
204,0,3,11,0,8,2,7,1,12,0,7,0,12,1,4,0,792,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,4,2,13,1,690,0
flop
4,0,1,6,3,6,1,2,1,0,0,0,0,4,2,13,1,690,0
turn
204,0,2,6,3,6,1,2,1,9,1,0,0,4,2,13,1,590,0
river
404,0,3,6,3,6,1,2,1,9,1,3,3,4,2,13,1,490,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,12,1,6,2,993,0
flop
4,0,1,10,0,7,0,4,2,0,0,0,0,12,1,6,2,992,0
turn
4,0,2,10,0,7,0,4,2,11,2,0,0,12,1,6,2,992,0
river
4,0,3,10,0,7,0,4,2,11,2,3,2,12,1,6,2,992,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,13,2,4,1,990,0
flop
4,0,1,11,0,11,2,2,3,0,0,0,0,13,2,4,1,990,0
turn
204,0,2,11,0,11,2,2,3,4,2,0,0,13,2,4,1,890,0
river
404,0,3,11,0,11,2,2,3,4,2,10,1,13,2,4,1,790,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,1293,0
flop
4,0,1,3,3,4,0,7,2,0,0,0,0,5,3,13,0,1292,0
turn
4,0,2,3,3,4,0,7,2,4,1,0,0,5,3,13,0,1292,0
river
204,0,3,3,3,4,0,7,2,4,1,12,0,5,3,13,0,1192,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,7,1,6,1,1494,0
flop
4,0,1,10,1,12,3,9,2,0,0,0,0,7,1,6,1,1494,0
turn
4,0,2,10,1,12,3,9,2,9,0,0,0,7,1,6,1,1494,0
river
204,0,3,10,1,12,3,9,2,9,0,4,2,7,1,6,1,1394,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,8,2,13,2,1495,0
flop
4,0,1,10,2,6,0,6,2,0,0,0,0,8,2,13,2,1494,0
turn
204,0,2,10,2,6,0,6,2,5,2,0,0,8,2,13,2,1394,0
river
404,0,3,10,2,6,0,6,2,5,2,10,3,8,2,13,2,1294,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,1796,0
flop
4,0,1,3,2,9,2,3,1,0,0,0,0,10,0,14,0,1796,0
turn
204,0,2,3,2,9,2,3,1,12,1,0,0,10,0,14,0,1696,0
river
404,0,3,3,2,9,2,3,1,12,1,13,2,10,0,14,0,1596,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,8,1,10,3,999,0
flop
4,0,1,6,2,9,1,6,1,0,0,0,0,8,1,10,3,998,0
turn
204,0,2,6,2,9,1,6,1,13,0,0,0,8,1,10,3,898,0
river
404,0,3,6,2,9,1,6,1,13,0,12,3,8,1,10,3,798,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,11,0,12,1,696,0
flop
4,0,1,5,1,4,0,10,3,0,0,0,0,11,0,12,1,696,0
turn
4,0,2,5,1,4,0,10,3,8,3,0,0,11,0,12,1,696,0
river
4,0,3,5,1,4,0,10,3,8,3,6,0,11,0,12,1,696,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,695,0
flop
4,0,1,14,0,2,0,3,3,0,0,0,0,10,0,13,0,694,0
turn
4,0,2,14,0,2,0,3,3,2,2,0,0,10,0,13,0,694,0
river
204,0,3,14,0,2,0,3,3,2,2,10,3,10,0,13,0,594,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,9,1,11,0,896,0
flop
4,0,1,10,3,5,1,6,2,0,0,0,0,9,1,11,0,896,0
turn
4,0,2,10,3,5,1,6,2,2,1,0,0,9,1,11,0,896,0
river
4,0,3,10,3,5,1,6,2,2,1,5,3,9,1,11,0,896,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,999,0
flop
4,0,1,9,3,8,2,6,0,0,0,0,0,2,2,13,0,998,0
turn
4,0,2,9,3,8,2,6,0,11,0,0,0,2,2,13,0,998,0
river
4,0,3,9,3,8,2,6,0,11,0,7,3,2,2,13,0,998,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,12,0,3,2,996,0
flop
4,0,1,8,0,5,2,10,2,0,0,0,0,12,0,3,2,996,0
turn
4,0,2,8,0,5,2,10,2,8,2,0,0,12,0,3,2,996,0
river
204,0,3,8,0,5,2,10,2,8,2,14,3,12,0,3,2,896,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,7,0,5,2,997,0
flop
4,0,1,6,1,12,2,4,3,0,0,0,0,7,0,5,2,996,0
turn
4,0,2,6,1,12,2,4,3,7,3,0,0,7,0,5,2,996,0
river
204,0,3,6,1,12,2,4,3,7,3,14,2,7,0,5,2,896,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,11,3,11,1,794,0
flop
4,0,1,2,3,13,3,7,0,0,0,0,0,11,3,11,1,794,0
turn
204,0,2,2,3,13,3,7,0,13,0,0,0,11,3,11,1,694,0
river
404,0,3,2,3,13,3,7,0,13,0,12,2,11,3,11,1,594,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,12,0,3,3,1097,0
flop
4,0,1,9,1,3,0,5,3,0,0,0,0,12,0,3,3,1096,0
turn
204,0,2,9,1,3,0,5,3,10,3,0,0,12,0,3,3,996,0
river
404,0,3,9,1,3,0,5,3,10,3,6,0,12,0,3,3,896,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,8,3,5,2,1398,0
flop
4,0,1,13,1,5,3,13,3,0,0,0,0,8,3,5,2,1398,0
turn
204,0,2,13,1,5,3,13,3,8,0,0,0,8,3,5,2,1298,0
river
504,100,3,13,1,5,3,13,3,8,0,5,0,8,3,5,2,1198,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,6,1,9,1,1097,0
flop
4,0,1,13,0,4,3,12,0,0,0,0,0,6,1,9,1,1096,0
turn
4,0,2,13,0,4,3,12,0,4,1,0,0,6,1,9,1,1096,0
river
204,0,3,13,0,4,3,12,0,4,1,10,3,6,1,9,1,996,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,13,2,11,0,1096,0
flop
4,0,1,2,1,10,3,5,3,0,0,0,0,13,2,11,0,1096,0
turn
4,0,2,2,1,10,3,5,3,11,3,0,0,13,2,11,0,1096,0
river
204,0,3,2,1,10,3,5,3,11,3,13,0,13,2,11,0,996,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,11,1,1299,0
flop
4,0,1,9,2,5,1,13,3,0,0,0,0,2,0,11,1,1298,0
turn
4,0,2,9,2,5,1,13,3,5,2,0,0,2,0,11,1,1298,0
river
204,0,3,9,2,5,1,13,3,5,2,3,3,2,0,11,1,1198,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,1096,0
flop
4,0,1,2,2,6,3,8,3,0,0,0,0,5,1,6,1,1096,0
turn
204,0,2,2,2,6,3,8,3,14,0,0,0,5,1,6,1,996,0
river
404,0,3,2,2,6,3,8,3,14,0,13,3,5,1,6,1,896,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,3,4,2,795,0
flop
4,0,1,8,1,6,2,9,0,0,0,0,0,10,3,4,2,794,0
turn
4,0,2,8,1,6,2,9,0,8,0,0,0,10,3,4,2,794,0
river
204,0,3,8,1,6,2,9,0,8,0,2,2,10,3,4,2,694,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,7,1,592,0
flop
4,0,1,13,0,5,3,6,3,0,0,0,0,5,1,7,1,592,0
turn
204,0,2,13,0,5,3,6,3,2,1,0,0,5,1,7,1,492,0
river
404,0,3,13,0,5,3,6,3,2,1,4,2,5,1,7,1,392,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,291,0
flop
4,0,1,7,1,2,0,2,1,0,0,0,0,5,0,5,1,290,0
turn
204,0,2,7,1,2,0,2,1,12,2,0,0,5,0,5,1,190,0
river
404,0,3,7,1,2,0,2,1,12,2,6,3,5,0,5,1,90,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,9,2,8,2,999,0
flop
4,0,1,11,2,6,1,12,3,0,0,0,0,9,2,8,2,998,0
turn
4,0,2,11,2,6,1,12,3,2,0,0,0,9,2,8,2,998,0
river
4,0,3,11,2,6,1,12,3,2,0,8,1,9,2,8,2,998,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,6,1,7,2,1100,0
flop
4,0,1,10,2,11,1,6,0,0,0,0,0,6,1,7,2,1100,0
turn
204,0,2,10,2,11,1,6,0,4,3,0,0,6,1,7,2,1000,0
river
404,0,3,10,2,11,1,6,0,4,3,10,0,6,1,7,2,900,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,14,3,1403,0
flop
4,0,1,14,2,14,0,4,1,0,0,0,0,2,1,14,3,1402,0
turn
204,0,2,14,2,14,0,4,1,8,0,0,0,2,1,14,3,1302,0
river
404,0,3,14,2,14,0,4,1,8,0,5,1,2,1,14,3,1202,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,10,1,10,2,1704,0
flop
4,0,1,5,0,2,2,14,0,0,0,0,0,10,1,10,2,1704,0
turn
204,0,2,5,0,2,2,14,0,13,2,0,0,10,1,10,2,1604,0
river
404,0,3,5,0,2,2,14,0,13,2,9,3,10,1,10,2,1504,0
pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,9,1,12,0,999,0
flop
4,0,1,5,2,4,1,10,1,0,0,0,0,9,1,12,0,998,0
turn
4,0,2,5,2,4,1,10,1,7,3,0,0,9,1,12,0,998,0
river
4,0,3,5,2,4,1,10,1,7,3,4,0,9,1,12,0,998,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,896,0
flop
4,0,1,11,1,14,3,10,3,0,0,0,0,4,3,3,1,896,0
turn
4,0,2,11,1,14,3,10,3,7,2,0,0,4,3,3,1,896,0
river
4,0,3,11,1,14,3,10,3,7,2,10,1,4,3,3,1,896,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,10,1,14,2,795,0
flop
4,0,1,9,3,6,3,4,3,0,0,0,0,10,1,14,2,794,0
turn
4,0,2,9,3,6,3,4,3,10,2,0,0,10,1,14,2,794,0
river
204,0,3,9,3,6,3,4,3,10,2,2,0,10,1,14,2,694,0

pre-flop
4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,9,3,592,0
flop
4,0,1,11,2,7,3,14,0,0,0,0,0,5,1,9,3,592,0
turn
4,0,2,11,2,7,3,14,0,8,2,0,0,5,1,9,3,592,0
river
4,0,3,11,2,7,3,14,0,8,2,7,1,5,1,9,3,592,0

pre-flop
3,2,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,491,0
flop
4,0,1,4,0,8,2,10,0,0,0,0,0,11,2,2,0,490,0
turn
